,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,gini
74,0.8181818181818182,0.7359307359307359,0.7359307359307359,0.7316017316017316,0.7792207792207793,0.6883116883116883,0.7012987012987013,0.6753246753246753,0.70995670995671,1.0
75,0.8441558441558441,0.7445887445887446,0.8008658008658008,0.7359307359307359,0.7878787878787878,0.696969696969697,0.7662337662337663,0.6796536796536796,0.7402597402597403,1.0
76,0.8484848484848485,0.7705627705627706,0.7792207792207793,0.7489177489177489,0.7922077922077922,0.7056277056277056,0.7662337662337663,0.6926406926406926,0.7489177489177489,1.0
77,0.8528138528138528,0.7965367965367965,0.7792207792207793,0.7575757575757576,0.8051948051948052,0.7056277056277056,0.7316017316017316,0.7056277056277056,0.7619047619047619,1.0
78,0.8614718614718615,0.7748917748917749,0.7792207792207793,0.7662337662337663,0.8095238095238095,0.7142857142857143,0.7402597402597403,0.7186147186147186,0.7748917748917749,1.0
79,0.8701298701298701,0.7792207792207793,0.7359307359307359,0.7748917748917749,0.8268398268398268,0.7316017316017316,0.7748917748917749,0.7272727272727273,0.7878787878787878,1.0
80,0.8744588744588745,0.8051948051948052,0.7792207792207793,0.7878787878787878,0.8441558441558441,0.7316017316017316,0.8138528138528138,0.7316017316017316,0.8268398268398268,1.0
81,0.8787878787878788,0.7748917748917749,0.8354978354978355,0.7878787878787878,0.8528138528138528,0.7532467532467533,0.7835497835497836,0.7402597402597403,0.7748917748917749,1.0
82,0.8917748917748918,0.8138528138528138,0.8008658008658008,0.8008658008658008,0.8614718614718615,0.7575757575757576,0.8311688311688312,0.7532467532467533,0.7922077922077922,1.0
83,0.9004329004329005,0.8181818181818182,0.8268398268398268,0.8138528138528138,0.8614718614718615,0.7619047619047619,0.7575757575757576,0.7575757575757576,0.8311688311688312,1.0
84,0.9134199134199135,0.8787878787878788,0.8311688311688312,0.8441558441558441,0.8658008658008658,0.7705627705627706,0.8311688311688312,0.7835497835497836,0.8095238095238095,1.0
85,0.9307359307359307,0.8225108225108225,0.8268398268398268,0.8484848484848485,0.8831168831168831,0.7792207792207793,0.8398268398268398,0.7878787878787878,0.8571428571428571,1.0
86,0.9437229437229437,0.8701298701298701,0.8441558441558441,0.8571428571428571,0.8917748917748918,0.7835497835497836,0.8528138528138528,0.8095238095238095,0.8484848484848485,1.0
