,state,random,RNNTestcov,Stellarbscov,Stellarbtcov,testRNNsc,testRNNsc_cam,nc_ctm,nc_cam,gini
91,0.9605263157894737,0.9298245614035088,0.8991228070175439,0.9210526315789473,0.9122807017543859,0.8771929824561403,0.9298245614035088,0.881578947368421,0.8728070175438597,1.0
92,0.9649122807017544,0.9166666666666666,0.9210526315789473,0.9342105263157895,0.9210526315789473,0.8771929824561403,0.9254385964912281,0.8991228070175439,0.9254385964912281,1.0
93,0.9692982456140351,0.9342105263157895,0.9254385964912281,0.9342105263157895,0.9298245614035088,0.8903508771929824,0.9473684210526315,0.8991228070175439,0.9385964912280702,1.0
94,0.9736842105263158,0.9473684210526315,0.9385964912280702,0.9517543859649122,0.9517543859649122,0.8947368421052632,0.956140350877193,0.9035087719298246,0.9385964912280702,1.0
95,0.9736842105263158,0.9473684210526315,0.9736842105263158,0.9605263157894737,0.9605263157894737,0.8991228070175439,0.956140350877193,0.9166666666666666,0.9429824561403509,1.0
96,0.9824561403508771,0.9517543859649122,0.9649122807017544,0.9736842105263158,0.9649122807017544,0.9035087719298246,0.9824561403508771,0.9254385964912281,0.9736842105263158,1.0
97,0.9824561403508771,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.9692982456140351,0.9254385964912281,0.9649122807017544,0.9473684210526315,0.9649122807017544,1.0
98,0.9868421052631579,0.9824561403508771,0.9692982456140351,0.9780701754385965,0.9736842105263158,0.956140350877193,0.9736842105263158,0.9605263157894737,0.9824561403508771,1.0
99,1.0,0.9780701754385965,0.9912280701754386,0.9868421052631579,0.9956140350877193,0.9868421052631579,0.9824561403508771,0.9780701754385965,0.9956140350877193,1.0
100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
